competencia,TPInscricao,NRCNPJCEI,razaosocial,estado,nomunicipio
201903,1,21456849000144,SOCIEDADE DE ENFERMEIROS OBSTETRAS E NEONATOLOGISTAS S/S LTDA,AM,Manaus
201903,1,4266331000129,TATA CONSULTANCY SERVICES DO BRASIL LTDA,SP,Barueri
201903,1,23911252000178,CENTRO OESTE DIGITAL TELECOMUNICACOES LTDA,DF,Brasília
201903,1,37077716000105,CITY SERVICE SEGURANCA LTDA,DF,Brasília
201903,1,17143940000132,AVENIDA PARQUE EMPREENDIMENTOS IMOBILIARIOS SPE LTDA,GO,Anápolis
201903,1,33574575000177,SULZER BRASIL S A,SP,Jundiaí
201904,1,60863404000130,SMS GROUP METALURGIA DO BRASIL LTDA.,MG,Vespasiano
201904,1,71865554000108,MULT SERVICE PRESTACAO DE SERVICOS LTDA,SP,Bauru
201904,1,28961084000149,SOCIEDADE PORTUGUESA DE BENEFICENCIA DE CAMPOS,RJ,Campos dos Goytacazes
201904,1,68815141000104,PATEO MOINHOS DE VENTO ADMINISTR E PARTICIPACOES LTDA,RS,Porto Alegre
201904,1,85127983000184,FONTANELLA TRANSPORTES LTDA,SC,Lauro Muller
201904,1,17475108000133,VGX CONTACT CENTER NORTE MG LTDA,MG,Montes Claros
201904,1,69061547000101,SUPERMERCADO VIEIRA DIAS DA SILVA DE BAURU LTDA,SP,Bauru
201904,1,5025180000180,PARCEIRO EMPREENDIMENTOS - EIRELI,BA,Salvador
201904,1,2765285000187,ESPECIAIS SERVICOS TERCEIRIZADOS LTDA,SC,Blumenau
201904,1,36006690000133,"SPEED SERV - COMERCIO, PRESTACAO DE SERVICOS E LIMPEZA EIRELI",ES,Vila Velha
201904,1,28126928000136,BUAIZ S/A INDUSTRIA E COMERCIO,ES,Vitória
201904,1,2809886000144,FLAJO INDUSTRIA E COMERCIO DE ACABAMENTOS TEXTEIS LTDA.,SC,Schroeder
201904,1,13579586000132,COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DA BAHIA,BA,Salvador
201904,1,5216929000176,MASTER TERCEIRIZACAO DE SERVICOS LTDA,RJ,Rio de Janeiro
201904,1,1602408000104,CLINICA DE DOENCAS RENAIS DE BRASILIA LTDA,DF,Brasília
201904,1,12978986000158,T & S LOCACAO DE MAO DE OBRA EM GERAL - EIRELI,RJ,Rio de Janeiro
201904,1,84521053000148,TAPAJOS COMERCIO DE MEDICAMENTOS LTDA,AM,Manaus
201904,1,4295026000165,POROS CONSTRUTORA EIRELI,MG,Belo Horizonte
201904,1,19187475000167,SELT ENGENHARIA LTDA,MG,Belo Horizonte
201904,1,37992740000161,NUCLEO DE DIAGNOSE E MICROCIRURGIA OCULAR DE BRASILIA LTDA,DF,Brasília
201904,1,0584755000180,VIA ENGENHARIA S. A.,DF,Brasília
201904,1,39086160000130,COI CLINICAS ONCOLOGICAS INTEGRADAS SA,RJ,Rio de Janeiro
201904,1,3867580000107,PRONTO EXPRESS LOGISTICA SA,BA,Salvador
201904,1,2379348000167,COPA INDUSTRIAL LTDA,SC,Blumenau
201904,1,32492373000113,TRANSPORTE EXCELSIOR LTDA,ES,Serra
201904,1,85604098000149,ASSOCIACAO DE ENSINO COLEGIO SAO JOSE,SC,Porto União
201904,1,14588889000184,SATIS BRASIL ALIMENTACAO & SERVICOS LTDA,RS,Porto Alegre
201904,1,3113110000158,CEDITOP PRODUTOS OPTICOS LTDA,RS,Porto Alegre
201904,1,0782083000118,KROLL SERVICOS E OBRAS LTDA.,MG,Belo Horizonte
201904,1,92685833000151,ASSOCIACAO HOSPITALAR MOINHOS DE VENTO,RS,Porto Alegre
201904,1,10633811000183,GRUPO TOTAL BRASIL INDUSTRIA DE DESCARTAVEIS LTDA,SC,Criciúma
201904,1,17500224000165,USIMINAS MECANICA SA,MG,Belo Horizonte
201904,1,22069671000141,DIRCE MARY BONETTI SERAFIN EIRELI,SC,Urussanga
201904,1,13195973000175,HOMEGA LOGISTICA LTDA,MG,Belo Horizonte
201904,1,5459880000182,IRTHA ENGENHARIA S/A,PR,Curitiba
201904,1,9454827000140,B & B COMERCIO DE BEBIDAS EIRELI,PR,Fazenda Rio Grande
201904,1,15709184000130,BARREIRINHA EMPREENDIMENTOS IMOBILIARIOS SPE LTDA,MG,Belo Horizonte
201904,1,2006282000160,LOGHIS LOGISTICA E SERVICOS LTDA,SP,Taubaté
201904,1,4802134000187,INDT - INSTITUTO DE DESENVOLVIMENTO TECNOLOGICO,DF,Brasília
201904,1,23396215000179,RIO SOLIMÕES DISTRIBUIDORA DE BEBIDAS LTDA,AM,Manaus
201904,1,9075317000161,H.F.SISTEMAS DE FREIO LTDA,SC,Sangão
201904,1,9441600000160,ACAO SOCIAL RENASCER,DF,Brasília
201904,1,72620735000129,AGIL SERVICOS ESPECIAIS LTDA,DF,Brasília
201904,1,7179495000107,SS SERVICOS DE MANUTENCAO E LIMPEZA LTDA,DF,Brasília
201904,1,11349160000167,VIPPIM SEGURANCA E VIGILANCIA EIRELI,DF,Brasília
201904,1,6311489000107,UNISSUL SUPERMERCADOS S/A,MG,Alfenas
201904,1,0061036000185,LIFE EMPREENDIMENTOS E SERVICOS LTDA,DF,Brasília
201904,1,2786562000138,A V S IMPORTACAO E EXPORTACAO LTDA,DF,Brasília
201904,1,17160713000115,COLEGIO IDEAL FUNDAMENTAL LTDA,DF,Brasília
201904,1,31546484000100,CONFEDERAL VIGILANCIA E TRANSPORTE DE VALORES LTDA,DF,Brasília
201904,1,17516289000107,M&S CERNAMBI NORTE OPERACAO LTDA,RJ,Macaé
201904,1,17516289000107,M&S CERNAMBI NORTE OPERACAO LTDA,RJ,Macaé
201904,1,15697868000160,FRANCISCO CARLITO FERREIRA,PI,Teresina
201904,1,1490698000133,M. SHOP COMERCIAL LTDA,SP,São Paulo
201904,1,42066811000135,SUDOESTE TEXTIL DA BAHIA LTDA.,BA,Urandi
201904,1,85604395000194,HOSPITAL DE CARIDADE SAO BRAZ,SC,Porto União
201904,1,82745886000167,ABI BELEM & CIA LTDA,SC,Mafra
201904,1,46201083000188,LWART LUBRIFICANTES LTDA,SP,Lençóis Paulista
201904,1,78977451000170,SCM GROUP TECMATIC MAQUINAS E EQUIPAMENTOS LTDA,SC,São Bento do Sul
201904,1,27274241000185,BLUMOB CONCESSIONARIA DE TRANSPORTE URBANO DE BLUMENAU SPE LTDA,SC,Blumenau
201904,1,0471390000188,"IRMAOS DA ROLT - TRANSPORTES, IMPORTACAO E EXPORTACAO LTDA",SC,Araranguá
201904,1,8492764000153,SAO CRISTOVAO INVESTIMENTOS E PARTICIPACOES S/A,DF,Brasília
201904,1,6056990000166,JOSE CELSO GONTIJO ENGENHARIA S/A,DF,Brasília
201904,1,14773721000149,MALAI MANSO HOTEL RESORT S.A.,MT,Chapada dos Guimarães
201904,1,2572733000126,SOCIEDADE DO AMOR EM ACAO,DF,Brasília
201904,1,18904560000136,EMPLAVI SOCIEDADE IMOBILIRIA LTDA.,DF,Brasília
201904,1,24755424000124,FUTURA JCN CONSERVADORA EIRELI,DF,Brasília
201904,1,23265286000132,HOUSE LEAL ADMINISTRACAO CONDOMINIAL EIRELI,DF,Brasília
201904,1,21094451000105,AGIL SERVICOS CONDOMINIAIS E CORPORATIVOS ESPECIALIZADOS LTDA,DF,Brasília
201904,1,11828089000103,CAIXA DE ASSISTENCIA DO SETOR ELETRICO - E-VIDA,DF,Brasília
201904,1,1796430000124,FCB - TRANSPORTE LOGISTICA E SERVICOS GERAIS LTDA,DF,Brasília
201904,1,2523485000123,CIMOAGRO-COMERCIO E REPRESENTACAO AGROPECUARIA LTDA.,SP,Itápolis
201904,1,7575651000159,GOL LINHAS AEREAS S.A.,RJ,Rio de Janeiro
201904,1,11179264000766,PRESERVE SEGURANCA E TRANSPORTE DE VALORES LTDA,AL,Maceió
201904,1,8716905000174,ABDO MARCELO ABBAS,SC,Porto União
201904,1,5111062000194,PANTANEIRA INDUSTRIA E COMERCIO DE CARNES E DERIVADOS LTDA,MT,Várzea Grande
201904,1,9517479000102,F. G. FRATELLI COMERCIAL DE COMBUSTIVEIS LTDA,SC,Araranguá
201904,1,17356474000173,NATURAL PORK ALIMENTOS S.A.,MT,Nova Mutum
201904,1,23143617000161,JOSE PUPIN AGROPECUARIA,MT,Campo Verde
201904,1,5289352000122,ESCOLA PRIMEIRO PASSO LTDA,SP,Santana de Parnaíba
201904,1,79843264000167,FORMITZ CONFECCOES LTDA,SC,Guaramirim
201904,1,10829506000161,INTERG COMERCIO E DISTRIBUIDORA DE ALIMENTOS LTDA.,SP,Jarinu
201904,1,10722889000174,RED COMERCIAL DE CALCADOS LTDA,DF,Brasília
201904,1,12475957000173,CANABRAVA AGRICOLA S.A.,RJ,Campos dos Goytacazes
201904,1,33352394000104,COMPANHIA ESTADUAL DE AGUAS E ESGOTOS CEDAE,RJ,Rio de Janeiro
201904,1,4206409000110,MULTICLEAN - LOCACAO DE MAO-DE-OBRA LTDA,RS,Porto Alegre
201904,1,6189300000147,SE-DISTRIBUIDORA DE ALIMENTOS LTDA,MT,Cuiabá
201904,1,8618336000124,AUTO SUECO CENTRO-OESTE - CONCESSIONARIA DE VEICULOS LTDA,MT,Cuiabá
201904,1,14605689000192,IAD - INSTITUTO ASSISTENCIAL DE DESENVOLVIMENTO,MT,Cuiabá
201904,1,85228880000100,ORLEPLAST INDUSTRIA E COMERCIO DE PLASTICOS LTDA,SC,Orleans
201904,1,27901222000131,J BADIM S/A,RJ,Rio de Janeiro
201904,1,13827733000146,TCX COMERCIO E INDUSTRIA DE EQUIPAMENTOS PECAS E SERVICOS LTDA,MG,Belo Horizonte
201904,1,14520825000141,IRIS SERVICOS DE APOIO ADMINISTRATIVO LTDA,DF,Brasília
201904,1,9474003000131,RICCA COMERCIO LTDA,RR,Boa Vista
201904,1,34181347000108,ORGANIZACAO BRASILEIRA DE CULTURA E EDUCACAO ORBRACE,RJ,Rio de Janeiro
201904,1,3430585000178,ENDEAL ENGENHARIA E CONSTRUCOES LTDA.,PR,São José dos Pinhais
201904,1,7298131000146,CYA VERDE LOGISTICA LTDA,PR,Curitiba
201904,1,45184066000117,POLICLIN S A SERVICOS MEDICO HOSPITALARES,SP,São José dos Campos
201904,1,8291310000114,NOVA RHEAL CONSULTORIA EMPRESARIAL LTDA,SP,São José dos Campos
201904,1,2666114000109,MILCLEAN COMERCIO E SERVICOS LTDA.,SP,Taubaté
201904,1,3644204000153,CONTREX ENGENHARIA E SERVICOS LTDA,ES,Aracruz
201904,1,39373782000140,CISA TRADING S/A,ES,Vitória
201904,1,83748038000174,RAMOS TERRAPLANAGEM LTDA,SC,Blumenau
201904,1,12199337000159,GELITA DO BRASIL LTDA.,SP,Cotia
201904,1,83613620000123,NAGANO KINZI AGROPASTORIL LTDA,SC,Mafra
201904,1,6036986000136,CONSTRUTORA TERRAZZAS LTDA,MG,Belo Horizonte
201904,1,0093278000150,ASSOCIACAO EDUCATIVA E ASSISTENCIAL MADRE CARMEN SALLES,DF,Brasília
201904,1,2730521000120,BRASILIA EMPRESA DE SEGURANCA S/A,DF,Brasília
201904,1,55658090000102,VARCO INTERNATIONAL DO BRASIL EQUIPAMENTOS E SERVICOS LTDA,RJ,Macaé
201904,1,55658090000102,VARCO INTERNATIONAL DO BRASIL EQUIPAMENTOS E SERVICOS LTDA,RJ,Macaé
201904,1,22447684000107,D'GRANEL TRANSPORTES E COMERCIO LTDA,MG,Santa Luzia
201904,1,9001879000160,COMERCIAL AMAZONIA DE PETROLEO EIRELI,MT,Cuiabá
201904,1,47400817000110,ATIMAKY ESQUADRIAS METALICAS LTDA,SP,Taubaté
201904,1,9537442000146,TRAXTERRA SERVICOS E EQUIPAMENTOS LTDA,RJ,Volta Redonda
201904,1,18403575000110,M.A. EMPREENDIMENTOS ADMINISTRACAO E SERVICOS GERAIS EIRELI,DF,Brasília
201904,1,12456606000115,TECSOIL AUTOMACAO E SISTEMAS S.A,SP,Piracicaba
201904,1,28638393000182,ASSOCIACAO SALGADO DE OLIVEIRA DE EDUCACAO E CULTURA,RJ,Rio de Janeiro
201904,1,81616807000155,AVICOLA CATARINENSE S.A.,SC,Lauro Muller
201904,1,2283330000167,IMEPEL - INDUSTRIA MECANICA LTDA,SC,Siderópolis
201904,1,4051404000165,SOCIEDADE EDUCACIONAL UNIFAS LTDA,MT,Sinop
201904,1,10339944000141,ZELO LOCACAO DE MAO DE OBRA EIRELI,PB,Campina Grande
201904,1,89237911000140,GLOBAL DISTRIBUICAO DE BENS DE CONSUMO LTDA.,RS,Dois Irmãos
201904,1,26777276000174,SANGALETTI SANGALETTI & CIA LTDA,MT,Matupá
201904,1,20209736000181,COMERCIAL DE ALIMENTOS HTP LTDA,DF,Brasília
201904,1,12568684000101,DOMINGUES & RODRIGUES MATERIAIS DE CONSTRUCAO LTDA,DF,Brasília
201904,1,0578443000164,CAENGE S.A - CONSTRUCAO ADMINISTRACAO E ENGENHARIA,DF,Brasília
201904,1,36770857000138,BRASFORT ADMINISTRAÇÃO E SERVIÇOS LTDA,DF,Brasília
201904,1,4768702000170,ENGEMIL - ENG. EMPREEND.MANUTENÇÃO E INSTALACÇÕES LTDA,DF,Brasília
201904,1,4373163000170,INSPETORIA SALESIANA MISSIONARIA DA AMAZONIA,AM,Manaus
201904,1,3470083000170,SEMPRE ALERTA GESTAO EMPRESARIAL E SERVICOS GERAIS - EIRELI,DF,Brasília
201904,1,33146648000120,CONCREMAT ENGENHARIA E TECNOLOGIA S/A,RJ,Rio de Janeiro
201904,1,29251097000197,INSTITUTO DE MEDICINA NUCLEAR E ENDOCRINOLOGIA LTDA,RJ,Campos dos Goytacazes
201904,1,5500757000168,COOPERATIVA AGROINDUSTRIAL DO ESTADO DO RIO DE JANEIRO LTDA.,RJ,Campos dos Goytacazes
201904,1,8427008000140,FONTANELLA LOGISTICA & TRANSPORTES LTDA,SC,Lauro Muller
201904,1,5778762000137,CONCRETIZAR ENGENHARIA DE OBRAS LTDA,PR,Curitiba
201904,1,8503555000168,VILA VERDE CENTRO AUTOMOTIVO LTDA,PR,Curitiba
201904,1,13044016000148,N.W.M. TRANSPORTES E LOGISTICA EIRELI,PR,São José dos Pinhais
201904,1,39750831000116,ECOLIMP SERVICOS GERAIS EIRELI,RJ,Resende
201904,1,4057221000157,LOK PIRAMIDE LTDA,MG,Belo Horizonte
201904,1,84592369000120,FUNDACAO UNIVERSIDADE DO OESTE DE SANTA CATARINA,SC,Joaçaba
201904,1,74111709000109,ENGETOM CONSTRUCAO CIVIL LTDA,SC,Turvo
201904,1,27849963000110,CONDE ATACADISTA LTDA,SP,Caçapava
201904,1,11720096000189,COMERCIAL DE PAES BOMTEMPO & NATALICIO EIRELI,DF,Brasília
201904,1,2460761000151,BLASPINT - MANUTENCAO INDUSTRIAL LTDA.,SP,Caçapava
201904,1,0372383000129,DROGARIA BRASIL LTDA,DF,Brasília
201904,1,4762861000168,ENGEPROM ENGENHARIA LTDA,DF,Brasília
201904,1,3169846000148,SVS SERVICOS ESPECIALIZADOS LTDA,MG,Belo Horizonte
201904,1,3857238000126,CONSTRUTORA MAIS LTDA,DF,Brasília
201904,1,3273660000134,SOCIEDADE PADRAO DE EDUCACAO SUPERIOR LTDA,MG,Montes Claros
201904,1,2899955000158,DMI - DIAGNOSTICO MEDICO POR IMAGEM LTDA,PI,Teresina
201904,1,28268233000199,WESTCON BRASIL LTDA,ES,Serra
201904,1,85400398000106,NASUL CARGO LOGISTICA LTDA,SC,Blumenau
201904,1,4043610000123,UNIRB - UNIDADES DE ENSINO SUPERIOR DA BAHIA LTDA,BA,Salvador
201904,1,54370630000187,IRMANDADE DA SANTA CASA DE MISERICORDIA DE PIRACICABA,SP,Piracicaba
201904,1,11367947000151,PRECISA CONSERVACAO E LIMPEZA EIRELI,MG,Belo Horizonte
201904,1,5466147000195,SALUTE LOCACAO E EMPREENDIMENTOS LTDA,MG,Belo Horizonte
201904,1,1356308000137,CONSORCIO INTERMUNICIPAL DE SAUDE DA AMESC,SC,Araranguá
201904,1,2382073000110,PROLAGOS S/A - CONCESSIONARIA DE SERVICOS PUBLICOS DE AGUA E ESGOTO,RJ,São Pedro da Aldeia
201904,1,2382073000110,PROLAGOS S/A - CONCESSIONARIA DE SERVICOS PUBLICOS DE AGUA E ESGOTO,RJ,São Pedro da Aldeia
201904,1,9444759000138,SERVICO SOCIAL AUTONOMO HOSPITAL ALCIDES CARNEIRO,RJ,Petrópolis
201904,1,4994418000112,ASSOCIACAO HOSPITALAR VILA NOVA,RS,Porto Alegre
201904,1,2709449000159,PETROBRAS TRANSPORTE S.A - TRANSPETRO,RJ,Rio de Janeiro
201904,1,42318949000184,COBRA TECNOLOGIA S.A.,RJ,Rio de Janeiro
201904,1,2761843000136,SANTA CRUZ SERVICOS EIRELI,MG,Contagem
201904,1,3502344000197,COMERCIAL AGRICOLA PIRINEUS LTDA,DF,Brasília
201904,1,50268838000139,SARAIVA EDUCACAO S.A.,SP,São José dos Campos
201904,1,12415356000175,SECURITY SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA,DF,Brasília
201904,1,33812074000181,SOCIEDADE DE INSTRUCAO E ASSISTENCIA SOCIAL,DF,Brasília
201904,1,78549615000169,BRASNILE INDUSTRIAL LTDA,SC,Três Barras
201904,1,8675607000183,FREIRE E ARAUJO COMERCIO DE ALIMENTOS LTDA,AM,Manaus
201904,1,4704794000125,CONDOMINIO DO EDIFICIO MILLENIUM FLAT SERVICE,DF,Brasília
201904,1,24143175000116,INSTITUTO EDUCACIONAL PRISMA - IEP,MG,Montes Claros
201904,1,4369838000108,CRIATIVA LAVANDERIA LTDA,SC,Maracajá
201904,1,79233672000105,ROVITEX IND E COM DE MALHAS LTDA,SC,Luiz Alves
201904,1,12270694000166,PLIE CONFECCOES LTDA.,SP,Osasco
201904,1,2231952000141,BRASCESTAS COMERCIO DE ALIMENTOS LTDA,DF,Brasília
201904,1,24054324000170,INTELIT SERVICE LTDA,DF,Brasília
201904,1,27419100000103,TELEVISAO VITORIA S/A,ES,Vitória
201904,1,2831703000197,SERVINEL COMERCIO E SERVICOS LTDA,ES,Serra
201904,1,10823219000144,ENENGI - EMPRESA NACIONAL DE ENGENHARIA E CONSTRUCOES LTDA,AL,Maceió
201904,1,52234556000146,FAZENDA REAL LTDA,SP,Botucatu
201904,1,3522045000114,BIOMEDICO CENTER LTDA,RJ,Campos dos Goytacazes
201904,1,10455697000149,SOLUCOES SERVICOS LTDA,MG,Belo Horizonte
201904,1,42581413000157,LIBRA SERVICOS DE NAVEGACAO LTDA.,SP,São Paulo
201904,1,49882913000178,MARITUCS ALIMENTOS LIMITADA.,SP,Marília
201904,1,76487032000125,ELECTROLUX DO BRASIL S/A,PR,Curitiba
201904,1,6271784000179,SHOX DO BRASIL CONSTRUCOES LTDA,DF,Brasília
201904,1,1114245000102,CONNECTOR ENGENHARIA LTDA,DF,Brasília
201904,1,4834363000183,DCON GERENCIAMENTO E FISCALIZACAO DE CONDOMINIOS EIRELI,DF,Brasília
201904,1,18260822000177,GG EDUCACIONAL LTDA,DF,Brasília
201904,1,0065060000192,INSTITUTO INTEGRIDADE,DF,Brasília
201904,1,17150886000152,UNYTECH - UNYLEYA TECNOLOGIA LTDA.,DF,Brasília
201904,1,1096463000161,MISTRAS SOUTH AMERICA LTDA,SP,São Paulo
201904,1,10412381000170,LEILA C P MACHADO ALVES M E,RJ,Campos dos Goytacazes
201904,1,5607657000135,SCANSOURCE BRASIL DISTRIBUIDORA DE TECNOLOGIAS LTDA,PR,São José dos Pinhais
201904,1,25094292000108,STA TECHCANA EIRELI,GO,Itumbiara
201904,1,50596790000198,RIO BRANCO COMERCIO E INDUSTRIA DE PAPEIS LTDA,ES,Vitória
201904,1,85121820000194,SELGRON INDUSTRIAL LTDA,SC,Blumenau
201904,1,15741197000197,PORTO - CONSTRUTORA DE OBRAS LTDA,PR,Paranaguá
201904,1,9353578000104,EUMACO COMERCIAL LTDA,MG,Santa Luzia
201904,1,97336895000171,LIMPEL SERVICOS GERAIS LTDA,PI,Teresina
201904,1,14534490000110,G.S.I. - GESTAO DE SEGURANCA INTEGRADA - VIGILANCIA E SEGURANCA LTDA,DF,Brasília
201904,1,0407338000162,CIENGE ENGENHARIA E COMERCIO LTDA,DF,Brasília
201904,1,21268307000148,PAUL WURTH DO BRASIL MONTAGENS E MANUTENCAO INDUSTRIAL LTDA,MG,Vespasiano
201904,1,7925451000189,DOF SUBSEA BRASIL SERVICOS LTDA,RJ,Macaé
201904,1,7925451000189,DOF SUBSEA BRASIL SERVICOS LTDA,RJ,Macaé
201904,1,3203941000110,ISQ BRASIL INSTITUTO DE SOLDADURA E QUALIDADE LTDA,MG,Nova Lima
201904,1,82749094000160,MADEIREIRA BEIRA RIO LTDA,SC,Papanduva
201904,1,10751284000101,CAROL INDUSTRIA E COMERCIO DE SORVETES LTDA,PR,Almirante Tamandaré
201904,1,6069703000152,SADA SIDERURGIA LTDA,MG,Várzea da Palma
201904,1,0917865000117,ALVAREZ E MUNIZ ENGENHARIA LTDA.,SP,Santos
201904,1,7579025000130,OTD BRASIL LOGISTICA S/A,PR,São José dos Pinhais
201904,1,3153810000176,FUNERARIA METROPAX LTDA,MG,Belo Horizonte
201904,1,56814395000110,SAO JOAO ALIMENTOS LTDA,SP,Santa Cruz do Rio Pardo
201904,1,8375450000170,FFA INFRAESTRUTURA E SERVICOS LTDA,RJ,Rio de Janeiro
201904,1,33512856000103,INSTITUTO GUANABARA LIMITADA,RJ,Rio de Janeiro
201904,1,15664292000134,PIRACICABA AMBIENTAL SOCIEDADE ANONIMA,SP,Piracicaba
201904,1,3675453000106,UFO WAY DENIM BRASIL INDUSTRIA E COMERCIO DE CONFECCOES LTDA,SC,Criciúma
201904,1,82996703000186,UNIMED CRICIUMA COOPERATIVA TRABALHO MEDICO REGIAO CARBONIFERA,SC,Criciúma
201904,1,2485346000152,SICAD DO BRASIL FITAS AUTO ADESIVAS LTDA,SP,Capivari
201904,1,10659948000107,COMPANHIA DOREL BRASIL PRODUTOS INFANTIS,RJ,Campos dos Goytacazes
201904,1,0574806000193,ASSOCIACAO BENEFICENTE EVANGELICA,DF,Brasília
201904,1,0339291000147,EMPRESA JUIZ DE FORA DE SERVICOS GERAIS LTDA,DF,Brasília
201904,1,0681946000160,ENGESOFTWARE TECNOLOGIA S/A,DF,Brasília
201904,1,21432440000198,ESCRITORIO ANEXO DA EMBAIXADA DA ALEMANHA,DF,Brasília
201904,1,8471163000164,FVO - BRASILIA INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,DF,Brasília
201904,1,9011667000164,CONCRETE DESENVOLVIMENTO DE SISTEMAS LTDA,RJ,Rio de Janeiro
201904,1,28947885000150,ASSOCIACAO FLUMINENSE DE ASSISTENCIA A MULHER A CRIANCA E AO IDOSO,RJ,Campos dos Goytacazes
201904,1,0937991000133,AMA ASSISTENCIA MEDICA ALTERNATIVA LTDA,RJ,Rio de Janeiro
201904,1,4982981000170,TRAVEL BUS LTDA,DF,Brasília
201904,1,8875424000101,CERVEJARIA SANTA CATARINA LTDA,SC,Forquilhinha
201904,1,86981966000172,"ESMALGLASS DO BRASIL - FRITAS, ESMALTES E CORANTES CERAMICOS LTDA",SC,Morro da Fumaça
201904,1,11455829000103,LONTANO TRANSPORTES EIRELI,MS,Campo Grande
201904,1,59264051000173,TECTEXTIL EMBALAGENS TEXTEIS LTDA,SP,Piracicaba
201904,1,3588984000161,CANTU OESTE IMPORTACAO E EXPORTACAO LTDA.,PR,Cascavel
201904,1,0588541000182,IPANEMA EMPRESA DE SERVIÇOS GERAIS E TRANSPORTES LTDA,DF,Brasília
201904,1,16650756000116,CASA DE CARIDADE DE ALFENAS NOSSA SENHORA DO PERPÉTUO SOCORRO,MG,Alfenas
201904,1,61879813000198,HOSPITAL DE CLINICAS ANTONIO AFONSO LTDA.,SP,Jacareí
201904,1,11777162000157,BASIS TECNOLOGIA DA INFORMACAO S.A.,DF,Brasília
201904,1,14104910000129,FOKUS REPRESENTACAO E DISTRIBUICAO DE ALIMENTOS LTDA,DF,Brasília
201904,1,26502377000132,CONDOMINIO DO KUBITSCHEK PLAZA HOTEL,DF,Brasília
201904,1,6069286000148,"EPS - ENGENHARIA, PROJETOS E SERVICOS LTDA",DF,Brasília
201904,1,17703545000167,ANDRADE TRANSPORTES RODOVIARIOS LTDA,SP,Jundiaí
201904,1,72305295000115,RITMI CONFECCOES LTDA,SC,Sombrio
201904,1,85304723000137,TRANSPORTES BAGGETO EIRELI,SC,Orleans
201904,1,80432693000120,BENDO & CIA LTDA,SC,Ermo
201904,1,0938311000104,M & K COM E CONSTRUCOES LTDA,RN,Natal
201904,1,59320820000103,GREIF EMBALAGENS INDUSTRIAIS DO BRASIL LTDA.,SP,São Paulo
201904,1,61189288000189,MARISA LOJAS S.A.,SP,São Paulo
201904,1,19309024000155,JLL SERVICOS DE MANUTENCAO PREDIAL LTDA,PR,Curitiba
201904,1,2955426000124,NEOVIA INFRAESTRUTURA RODOVIARIA LTDA,PR,Curitiba
201904,1,13682313000119,POSITIVA AUTOPECAS EIRELI,PR,Piraquara
201904,1,11102673000179,HIROIAQUE COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,AM,Manaus
201904,1,24893687000108,VOETUR CARGAS E ENCOMENDAS LTDA,DF,Brasília
201904,1,1664892000198,SOCIEDADE EDUCACIONAL PENINSULA NORTE S/S LTDA,DF,Brasília
201904,1,15309841000152,MANAOS SERVICOS DE SAUDE LIMITADA,AM,Manaus
201904,1,34274233000102,PETROBRAS DISTRIBUIDORA SA,RJ,Rio de Janeiro
201904,1,0001172000180,SA CORREIO BRAZILIENSE,DF,Brasília
201904,1,74185117000123,AGROCANAVIEIRA SAO MARTINHO S/A,RJ,Campos dos Goytacazes
201904,1,5114481000180,PRIME PLUS LOCACAO DE VEICULOS E TRANSPORTES TURISTICOS LTDA,CE,Fortaleza
201905,1,12508534000102,INSTITUTO DE EDUCACAO PROJETO VIDA,SP,São Paulo
201905,1,13301161000167,TECHSERV SERVICOS PREDIAIS EIRELI,BA,Lauro de Freitas
201905,1,84104975000150,ALCIDES ADAO CORREA SALGADO,AM,Manaus
201905,1,6637002000172,VENEZA PRODUTOS ALIMENTICIOS LTDA,AM,Manaus
201905,1,9578217000158,HOSPITAL NORTE D 'OR DE CASCADURA S.A,RJ,Rio de Janeiro
201905,1,29014008000199,"INSTITUTO NACIONAL DE ASSISTENCIA, TRABALHO, OPORTUNIDADES E SAUDE",RJ,Rio de Janeiro
201905,1,72244114000198,ENGEDELTA ENGENHARIA E CONSTRUCAO LTDA,PR,Curitiba
201905,1,83046656000172,MAESTRO DO BRASIL INDUSTRIA METALURGICA LTDA,SC,Urussanga
201905,1,2012862000160,TAM LINHAS AEREAS S/A.,SP,São Paulo
201905,1,78613486000120,LAGO PESCA IND E COM DE PESCADOS LTDA,SC,Laguna
201905,1,3497401000197,BRASFORT EMPRESA DE SEGURANCA LTDA,DF,Brasília
201905,1,1530025000160,DATALINK LTDA,DF,Brasília
201905,1,24713063000153,CONSORCIO ALUMINI- ICSK-FJEPC,RJ,Rio de Janeiro
201905,1,0236883000133,TETRA TECH COFFEY CONSULTORIA E SERVICOS LTDA,MG,Belo Horizonte
201905,1,10358144000178,DALLO & DALLO EMPREENDIMENTOS IMOBILIARIOS LTDA,SC,Itapema
201905,1,82662958000102,FUNDACAO UNIVERSIDADE REGIONAL DE BLUMENAU,SC,Blumenau
201905,1,11943553000102,PRODAL SAUDE S/A,BA,Salvador
201905,1,29915238000129,CAVALCANTI CIA LTDA,RJ,Nilópolis
201905,1,73931933000176,DECORBRAS INDUSTRIA E COMERCIO DE LAMINAS E COMPENSADOS DECORATIVOS LTDA,SC,Witmarsum
